,date,tic,Unnamed: 0,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
887,2010/8/13,PFE,887,26.66034126,26.78368187,26.47058868,18.15711975,28572570,1,0.106872747,18.55628683,17.45371569,55.35643106,85.19965782,12.63119765,17.88185616,17.87513948
888,2010/8/13,QCOM,888,64.69000244,65,63.90999985,47.87580872,10231800,1,-0.070421586,50.18473141,47.18560626,42.10264365,-134.313865,17.73341788,48.73919729,48.74171328
889,2010/8/13,SBUX,889,28.25499916,28.48999977,27.97999954,23.55656624,13337400,1,0.228017252,24.92880179,21.5965505,52.3919,30.55659586,5.88952252,23.20519689,23.21248245
890,2010/8/13,SLB,890,76.62999725,76.62999725,73.01000214,56.11909103,14392200,1,-0.274925048,60.43543874,56.89806384,37.60377834,-233.6304565,32.5612241,59.0919871,59.15696669
891,2010/8/13,SRE,891,39.47499847,39.65999985,39.38499832,20.72522736,1568400,1,0.146168077,21.11475907,19.81881084,62.41543982,86.08933209,8.814381778,20.26664581,20.23745525
892,2010/8/13,T,892,27.38670731,27.4773407,27.21299171,12.24579144,26283783,1,0.061179029,12.57794329,11.91092094,54.02571872,42.03433937,3.507628244,12.16006079,12.1491119
893,2010/8/13,TT,893,34.13622665,34.33451462,33.74584961,28.35387611,2285342,1,0.348014728,29.08384069,25.83377806,61.19403917,122.8331305,29.29791463,27.3623984,27.32008403
894,2010/8/13,UPS,894,85.55999756,85.84999847,84.81999969,62.0147934,3640300,1,0.515370082,62.89436227,59.35234755,69.42996485,109.9944201,24.5686447,60.62896665,60.45448184
895,2010/8/13,WFC,895,37.91999817,37.93000031,37.33000183,27.48055458,23724800,1,0.39667974,27.99059393,25.02069777,64.56562852,153.3576962,53.09509528,26.24102999,26.20190591
896,2010/8/13,XOM,896,88.88999939,89.08999634,88.01999664,56.95786667,11987900,1,0.02289214,57.9166139,56.62990176,46.50263005,-67.749393,8.572810168,57.19085197,57.19422388
897,2010/8/13,XRX,897,22.92490005,22.97760201,22.55599594,15.16759777,3188066,1,0.256317261,15.78726139,13.57666254,64.18392903,106.4718664,43.15680935,14.47491738,14.44782731
898,2010/8/13,ZTS,898,32.79999924,33.41999817,32.33000183,30.34740639,1336200,1,0.08730798,32.60568207,29.31135913,51.56345507,-35.21937718,3.670344576,30.77825705,30.6481086
899,2010/8/16,AFL,899,25.08499908,25.44499969,25.00499916,19.67151642,6676800,2,0.039813519,20.07585155,18.95573949,48.10102046,47.76269212,15.56320375,19.42112122,19.51572892
900,2010/8/16,AMZN,900,12.90250015,12.98799992,12.72749996,12.86400032,54778000,2,-0.068783964,14.0010908,12.66900931,42.84651765,-121.1074023,26.41031529,13.29048344,13.28206068
901,2010/8/16,AZO,901,392.0799866,397.1000061,390.7900085,396,294100,2,3.427120767,396.9573087,371.7916934,62.76776372,165.8139419,19.8164699,382.3920013,381.2866673
902,2010/8/16,C,902,46.13999939,46.45999908,45.97000122,36.54184723,24498700,2,0.63943186,38.96110994,31.67905233,58.68920946,84.12673134,16.96633358,35.0687528,34.95953369
903,2010/8/16,CMCSA,903,20.25499916,20.54500008,20.22500038,16.49197769,25300200,2,0.068219106,16.68644559,15.8568559,58.08975348,62.3629562,16.06305745,16.18438765,16.12808253
904,2010/8/16,COP,904,60,60.54000092,59.63000107,42.26657104,8178800,2,0.315270485,41.97145975,39.72177221,63.16029843,261.1980575,42.71850592,40.63079287,40.59479962
905,2010/8/16,F,905,13.22000027,13.39999962,13.18000031,8.104007721,32690500,2,0.076456656,8.338399103,7.337639544,57.10600257,87.87746696,9.107303786,7.860361751,7.864130006
906,2010/8/16,GE,906,142.4968414,142.9171906,140.0948792,114.974762,6536969,2,0.442321915,117.0092269,112.3276803,57.11509176,64.84612042,21.11116123,113.6655207,113.271049
907,2010/8/16,GM,907,28.25,29.29999924,28.19000053,22.29240799,25484100,2,0.155485355,22.20767727,20.0455944,60.73796975,126.9158954,26.99270512,21.25056686,21.27865236
908,2010/8/16,GOOGL,908,20.44119072,20.45820808,20.30630684,20.38813782,58493448,2,0.110166638,21.16399612,19.61756058,57.78542352,39.06336814,11.97266139,20.14664669,20.05957471
909,2010/8/16,LLY,909,55.04999924,55.45000076,55.02000046,43.39399338,3802800,2,0.168260131,43.73473083,42.32974976,60.84291841,90.81493256,33.43448864,42.69975726,42.63151192
910,2010/8/16,LOW,910,38.47000122,38.74000168,38.34999847,31.79485703,5842100,2,0.042104441,33.31292472,30.22465329,48.74208334,-15.44790063,24.54528081,31.99132373,31.96343035
911,2010/8/16,MDT,911,45.5,45.72999954,45.36999893,35.82637024,3578300,2,-0.060898185,36.65141441,34.60798233,45.41852409,-17.05701842,23.04065351,35.99892362,36.06238394
912,2010/8/16,MSI,912,61.95000076,62.52000046,61.90999985,51.6543045,1399600,2,0.206633904,52.45227364,49.97762824,60.95672821,63.54158572,6.101629661,50.85218175,50.66264921
913,2010/8/16,NOC,913,68.75,68.98999786,68.51000214,57.17734528,1183300,2,0.651829449,57.59873737,52.5620277,67.64475262,215.0430359,46.05649404,54.86243006,54.74092206
914,2010/8/16,ORCL,914,35.97999954,36.06999969,35.40000153,30.40092659,41088100,2,0.198535431,31.22647205,28.79600511,51.1840923,72.35982301,1.58766078,29.91562487,29.94712246
915,2010/8/16,PEP,915,76.94999695,77.06999969,76.06999969,56.48825455,7579800,2,0.433561856,57.74279363,55.20464022,65.73553296,57.00943181,14.4802631,55.5582681,55.3682844
916,2010/8/16,PFE,916,26.72675514,26.94497108,26.66982841,18.35173035,32354006,2,0.114469267,18.5974596,17.45924912,59.22700356,111.7198676,20.05883015,17.89872233,17.88958162
917,2010/8/16,QCOM,917,65.41000366,66.09999847,64.73999786,48.63033676,12407900,2,-0.067272106,50.18641381,47.2364511,48.19666607,-44.442799,2.527461663,48.71543299,48.73833824
918,2010/8/16,SBUX,918,28.61000061,28.80500031,28.5,23.80527306,9622600,2,0.217892278,24.93596759,21.76016278,55.28665318,64.75247529,3.194818336,23.22219187,23.2304458
919,2010/8/16,SLB,919,74.18000031,74.25,73.41000366,55.97496796,8933000,2,-0.442353509,60.57157954,56.4023615,37.19980434,-258.7119281,32.5612241,58.93869591,59.06054248
920,2010/8/16,SRE,920,39.69499969,40.02500153,39.65499878,20.92160988,1542200,2,0.157246452,21.13699044,19.89948512,65.45999787,110.8262373,21.2597944,20.30251878,20.25818721
921,2010/8/16,T,921,27.432024,27.5151062,27.28096771,12.26273346,39565886,2,0.052658863,12.57278272,11.94047879,54.61888955,47.58706782,5.673578431,12.16954851,12.15255498
922,2010/8/16,TT,922,34.3159256,35.17723083,34.3159256,29.04832458,4281808,2,0.395864671,29.31846632,25.79445692,66.00152765,179.0268182,45.25567487,27.42288831,27.37245496
923,2010/8/16,UPS,923,84.16999817,84.95999908,83.83000183,61.24945831,5285400,2,0.439677717,62.91070064,59.39723889,61.1729772,51.29239666,3.666919976,60.7219677,60.47857204
924,2010/8/16,WFC,924,37.65000153,37.84000015,37.34999847,27.44388962,19049900,2,0.394602164,28.08550624,25.09730893,64.04023824,134.3992635,53.09509528,26.30431258,26.23954178
925,2010/8/16,XOM,925,88.94999695,89.20999908,88.30000305,56.99001694,11319000,2,-0.000500359,57.91762472,56.60703119,46.82553063,-35.97417084,6.045487041,57.17927081,57.18803579
926,2010/8/16,XRX,926,22.740448,23.083004,22.71409607,15.41395187,2457414,2,0.264342475,15.83603805,13.68624846,67.28591881,112.6869189,45.93867319,14.51832046,14.47710381
927,2010/8/16,ZTS,927,32.90000153,33.54000092,32.5,31.00432014,1944000,2,0.076067609,32.6103498,29.37978348,55.30854149,-13.19211177,5.449212487,30.85443382,30.65890289
928,2010/8/17,AFL,928,25.25499916,25.67499924,25.125,19.80338669,9152200,3,0.053099605,20.10157404,18.98741827,49.81012872,87.38054729,5.67710375,19.42424844,19.52418944
929,2010/8/17,AMZN,929,12.80550003,12.85000038,12.63399982,12.66950035,56128000,3,-0.10430428,14.03334257,12.57400758,40.15962179,-147.685959,30.19297946,13.27576679,13.2640442
930,2010/8/17,AZO,930,394.3800049,395.6499939,391.3500061,393.2600098,173200,3,3.490006833,397.9100952,372.4089081,60.07116504,139.4601914,19.8164699,383.2006683,381.6388245
931,2010/8/17,C,931,45.90999985,46.45000076,45.22000122,35.86000824,33126900,3,0.550044943,38.98722966,31.88126971,54.71309975,57.841861,5.716677628,35.12636592,34.98601824
932,2010/8/17,CMCSA,932,20.38500023,20.45000076,20.07999992,16.25857162,24035800,3,0.056338926,16.68757664,15.86860307,54.05797512,25.0072483,9.306609608,16.20679029,16.13192045
933,2010/8/17,COP,933,60.16999817,61.02999878,60.00999832,42.61623001,8993500,3,0.391735445,42.31453952,39.57659894,65.23032476,262.7988825,49.36084907,40.72400029,40.65425345
934,2010/8/17,F,934,13.25,13.42000008,13.22999954,8.043349266,29740300,3,0.07354271,8.348597524,7.380214264,54.89931549,86.31885951,7.736376245,7.861575015,7.86940116
935,2010/8/17,GE,935,140.6353149,141.7162018,139.8546753,114.1416321,6418716,3,0.356325301,117.008577,112.3430366,54.42261547,31.35613412,18.87749998,113.8341321,113.2966544
936,2010/8/17,GM,936,28.90999985,29.17000008,28.56999969,21.8572464,13452000,3,0.169741471,22.25038783,20.16473306,55.20262833,115.2654231,26.99270512,21.25336622,21.29566984
937,2010/8/17,GOOGL,937,20.30255318,20.4434433,20.26651764,20.30180168,59044896,3,0.091027364,21.15131472,19.66960641,56.10046268,26.89266577,9.461040411,20.18092264,20.06669903
938,2010/8/17,LLY,938,55.04000092,55.29000092,54.88000107,43.22135544,2702500,3,0.161924245,43.71162706,42.43603263,58.16387623,67.47746427,27.38448043,42.74268519,42.64886026
939,2010/8/17,LOW,939,38.20000076,38.49000168,37.63000107,31.25681877,10148600,3,-0.019869191,33.31104195,30.23398636,44.98291599,-69.71530743,36.00228484,31.9662152,31.94264765
940,2010/8/17,MDT,940,45.33000183,45.97999954,45.27999878,36.04665375,5703000,3,-0.038619172,36.68840039,34.65674694,47.79678078,-1.524987062,14.89926052,35.96929131,36.06192129
941,2010/8/17,MSI,941,62.13000107,62.63000107,61.97999954,51.67914581,1173100,3,0.215494841,52.44272389,50.1365768,61.09549854,66.52473483,8.125478984,50.94292297,50.69254617
942,2010/8/17,NOC,942,68.26999664,68.75,67.73000336,56.64425278,994900,3,0.644836405,57.76945272,52.65579257,63.00965601,150.1379224,26.84372537,54.95527115,54.79690238
943,2010/8/17,ORCL,943,32.77999878,32.93999863,32.18000031,27.45175934,132669500,3,-0.033513409,31.5593746,28.29482214,32.87449998,-299.8808463,51.47561575,29.83630104,29.87372943
944,2010/8/17,PEP,944,76.29000092,76.75,76,56.36241913,3998200,3,0.376252899,57.68548781,55.36002725,64.01183317,46.16463027,12.21958048,55.65440712,55.39752366
945,2010/8/17,PFE,945,26.72675514,26.86907005,26.59392738,18.23496819,24856693,3,0.110393494,18.61479986,17.48731787,56.20265384,87.32757641,15.1349524,17.91580474,17.89974005
946,2010/8/17,QCOM,946,65.69999695,66.12000275,65.05999756,48.34183884,9215100,3,-0.085515635,50.15960339,47.32010394,46.27030269,-39.93708135,2.27068256,48.67640152,48.72667649
947,2010/8/17,SBUX,947,28.64999962,28.70999908,28.375,23.64775848,8307400,3,0.195733199,24.90630439,21.94319493,53.16857478,49.06192538,0.428752778,23.23600903,23.24271971
948,2010/8/17,SLB,948,73.31999969,74.01000214,73.25,55.70946884,6693800,3,-0.587922727,60.75642201,55.91485103,36.45350332,-241.1352911,33.55500174,58.81257413,58.96198149
949,2010/8/17,SRE,949,39.81000137,39.91500092,39.57500076,20.75665092,1562600,3,0.151810566,21.1054231,20.02112776,61.15527638,90.94380137,17.50247565,20.33332945,20.27284791
950,2010/8/17,T,950,27.26586151,27.37915421,27.20543861,12.24917412,27440959,3,0.044380159,12.56213622,11.975522,54.04160531,27.55425743,0.834662269,12.17768075,12.15539671
951,2010/8/17,TT,951,34.7372818,34.78685379,34.26635361,28.60079002,2780626,3,0.395384217,29.4282374,25.86751722,60.96629626,130.5888109,43.22298494,27.47495073,27.40858246
952,2010/8/17,UPS,952,83.79000092,84.15000153,82.66999817,60.4986763,5824100,3,0.319520106,62.89728961,59.43907589,54.58525168,-12.97523681,14.33660229,60.78728879,60.47916334
953,2010/8/17,WFC,953,37.15999985,37.38000107,37.09999847,27.2239933,24008300,3,0.372050971,28.14466016,25.16130069,60.96248824,98.49942016,41.68533143,26.35733356,26.26849623
954,2010/8/17,XOM,954,88.12000275,88.63999939,87.90000153,56.69423676,13447500,3,-0.040808331,57.94011983,56.55753146,44.28180974,-113.3547537,13.24140768,57.15676575,57.17351229
955,2010/8/17,XRX,955,22.84584999,23.00395393,22.47694206,15.04443264,2829969,3,0.240051842,15.80310116,13.84411554,59.31469136,81.78908715,30.56968944,14.55116599,14.49378995
956,2010/8/17,ZTS,956,33.90000153,34,33.29000092,30.96730995,514500,3,0.063645832,32.60004573,29.47428307,55.06041997,20.90900444,12.10041227,30.92968547,30.66797369
957,2010/8/18,AFL,957,25.62000084,25.92499924,25.54999924,20.10977745,6202000,4,0.085809604,20.18671273,18.9713153,53.49138604,153.8774601,3.877390361,19.45042553,19.54092053
958,2010/8/18,AMZN,958,12.72749996,12.88850021,12.60350037,12.88749981,62492000,4,-0.114564677,14.03756401,12.53143613,44.21570093,-122.6252107,27.31251717,13.27163343,13.25328579
959,2010/8/18,AZO,959,394.1799927,396.1099854,392.2600098,395.7200012,175800,4,3.683079812,399.2829681,372.088034,61.603247,141.0331503,21.12101904,383.7296682,382.0411438
960,2010/8/18,C,960,45.52999878,45.54000092,44.95000076,35.86000824,26449100,4,0.473800651,39.0156848,32.04626779,54.71309975,37.2268037,1.943520193,35.18873596,35.01098938
961,2010/8/18,CMCSA,961,20.31999969,20.61499977,20.25499916,16.58857155,19189800,4,0.071097384,16.72297202,15.88592719,58.29189409,72.55490877,15.30400847,16.24166829,16.14496762
962,2010/8/18,COP,962,61.11000061,61.11000061,60.68000031,42.59524918,6440800,4,0.445449507,42.58839761,39.49225462,65.00360028,240.1311095,50.365375,40.81558634,40.70971048
963,2010/8/18,F,963,13.23999977,13.31000042,13.19999981,8.043349266,21423900,4,0.070416259,8.357749055,7.418376519,54.89931549,71.47142515,9.558465543,7.865416765,7.874371106
964,2010/8/18,GE,964,140.0348358,140.5152283,139.794632,114.5336761,5096834,4,0.314307377,117.0044785,112.3373343,55.44506567,12.28748426,18.29453026,114.009331,113.3319979
965,2010/8/18,GM,965,28.62000084,28.70999908,27.95999908,21.54423714,12673300,4,0.155507109,22.27407821,20.22578389,51.69689793,57.17044743,5.760344659,21.24700432,21.30277176
966,2010/8/18,GOOGL,966,20.38888931,20.40140152,20.26126099,20.27802849,59468472,4,0.073231126,21.14380634,19.70364143,55.63833316,18.4491442,9.115391124,20.21125298,20.07273701
967,2010/8/18,LLY,967,55.25,55.68000031,55.13000107,43.60586548,2811100,4,0.183881476,43.76144289,42.48822981,62.01732635,104.8884393,36.02254259,42.80231807,42.67620327
968,2010/8/18,LOW,968,37.93000031,37.95000076,37.54999924,31.31476212,7641400,4,-0.063769792,33.30807815,30.25019478,45.45160337,-83.53183379,37.1360395,31.94027793,31.92470807
969,2010/8/18,MDT,969,45.88999939,46.04000092,45.81000137,36.1803894,3323200,4,-0.010741456,36.73488844,34.71017,49.18729124,26.69836091,12.98129166,35.9490991,36.06530609
970,2010/8/18,MSI,970,62.49000168,63.77999878,62.47000122,52.65594864,1752300,4,0.2930491,52.66728948,50.07500674,66.00978053,145.9102151,25.95969087,51.04891307,50.74864338
971,2010/8/18,NOC,971,68.13999939,68.44000244,67.84999847,56.68588638,825500,4,0.635051589,57.93662517,52.70770123,63.21330399,128.6220378,26.84372537,55.03600756,54.85087335
972,2010/8/18,ORCL,972,32.40000153,32.5,31.63999939,27.1797905,64333500,4,-0.234955766,31.8495941,27.76917937,31.7896434,-294.9863052,55.51795749,29.76320928,29.79675974
973,2010/8/18,PEP,973,76.73999786,79.26999664,76.66000366,58.20539474,14228500,4,0.465034546,57.94773073,55.36473037,74.24420548,124.1792025,50.12292308,55.81099917,55.47774854
974,2010/8/18,PFE,974,26.67931747,26.93548393,26.66982841,18.41011047,24346346,4,0.119042144,18.65169514,17.51529247,59.41820646,99.19432574,18.27017655,17.94650993,17.91432206
975,2010/8/18,QCOM,975,65.69000244,66.05000305,65.59999847,48.76347351,8231600,4,-0.067240347,50.14322717,47.42664206,49.33206389,-8.038969238,2.27068256,48.66714745,48.72772783
976,2010/8/18,SBUX,976,28.64999962,28.875,28.57999992,23.78454971,8747600,4,0.186385908,24.90733592,22.07522176,54.72677727,61.95528391,4.312302835,23.25701122,23.25820056
977,2010/8/18,SLB,977,73.83999634,74.38999939,73.55999756,56.41495132,6395500,4,-0.642187362,60.74963101,55.66221057,39.77473016,-184.2854842,28.73881537,58.7283563,58.8892092
978,2010/8/18,SRE,978,39.63499832,40.10499954,39.54000092,20.90851593,1688200,4,0.157176023,21.12149045,20.08518489,63.44469174,96.75284491,23.51905133,20.36972605,20.29100985
979,2010/8/18,T,979,27.32628441,27.5830822,27.32628441,12.3440485,31659488,4,0.044495138,12.56402772,11.99904325,57.30770889,56.14826699,12.41067717,12.19078245,12.16078677
980,2010/8/18,TT,980,34.54519272,34.56998062,34.21678162,28.55449677,2742217,4,0.386986748,29.5208969,25.93461305,60.47262413,109.017348,41.11209323,27.53845062,27.44132287
981,2010/8/18,UPS,981,83.30000305,84.86000061,83.26999664,61.78157043,4667000,4,0.317886001,62.95014754,59.51888017,61.84789337,42.43383837,2.670516788,60.87391001,60.51637497
982,2010/8/18,WFC,982,37.27000046,37.38000107,37.09999847,27.26796913,15646600,4,0.353418191,28.20717145,25.19994372,61.34680133,92.06992731,41.68533143,26.41939456,26.2970526
983,2010/8/18,XOM,983,88.40000153,89.29000092,88.31999969,57.41436768,10786600,4,-0.017962981,57.94538806,56.55804631,50.98771407,3.747746021,0.055321622,57.17905604,57.18039387
984,2010/8/18,XRX,984,22.66139793,22.68774605,22.397892,15.13242435,2297151,4,0.224874415,15.82058401,13.91109314,60.46834123,66.16244607,25.84738082,14.58694458,14.51203665
985,2010/8/18,ZTS,985,33.54999924,33.75,32.74000168,30.6434803,763300,4,0.028961029,32.58094571,29.54241969,52.91187749,-27.14589699,2.852992018,30.96422723,30.66727388
986,2010/8/19,AFL,986,25.99500084,25.99500084,25.59000015,19.98179626,4555600,0,0.100783803,20.18805721,19.07236244,51.8481238,136.8748496,6.41011152,19.47015438,19.55316708
987,2010/8/19,AMZN,987,12.9289999,12.9715004,12.72500038,12.80099964,50278000,0,-0.127776311,14.0482462,12.50150393,43.0188081,-105.7680919,21.13616001,13.26175009,13.24072228
988,2010/8/19,AZO,988,396.1900024,396.1900024,391.4599915,393.3299866,263900,0,3.611968689,399.9949024,372.8550976,59.31577498,115.7339195,17.56497575,383.9776672,382.3547228
989,2010/8/19,C,989,45.75999832,45.81999969,44.33000183,35.27330399,32795800,0,0.364585127,38.87364527,32.45311522,51.50022956,20.78521922,6.268275919,35.23657036,35.0182759
990,2010/8/19,CMCSA,990,20.70999908,20.90999985,20.63500023,16.78979301,43688200,0,0.096955051,16.76818242,15.9336802,60.58327182,139.5787489,24.80717205,16.28150997,16.16287944
991,2010/8/19,COP,991,61,61.18999863,60.06000137,42.10574341,5776900,0,0.445525867,42.65523819,39.65758683,59.97253772,175.3152643,29.14273379,40.88532422,40.74848917
992,2010/8/19,F,992,13.31000042,13.39999962,13.26000023,8.061546326,27238000,0,0.068528337,8.32642921,7.520060458,55.45195765,83.26878193,3.033155537,7.869258515,7.879570418
993,2010/8/19,GE,993,140.8154755,140.9956207,138.4134979,113.8965912,6941703,0,0.229912187,116.7196561,112.8329005,53.43011405,-22.90974091,5.565290276,114.160053,113.347681
994,2010/8/19,GM,994,28.38999939,28.47999954,28.02000046,21.49843216,6669900,0,0.139137642,22.19362254,20.44594922,51.20462414,50.26217669,5.760344659,21.23657087,21.30820677
995,2010/8/19,GOOGL,995,20.33058167,20.50125122,20.19069099,20.26126099,68411520,0,0.05720644,21.1083365,19.78633341,55.30592396,15.68047106,14.59157717,20.23149821,20.07797379
996,2010/8/19,LLY,996,55.70000076,55.79000092,55.25999832,43.64508438,4675200,0,0.201888935,43.70477685,42.69006645,62.38291643,112.1747337,38.23770298,42.86481336,42.70311663
997,2010/8/19,LOW,997,38.11000061,38.75999832,38.02000046,31.55480766,10506700,0,-0.079324004,33.05051944,30.6948314,47.37295978,-27.17617129,15.07256539,31.91516876,31.91443306
998,2010/8/19,MDT,998,46.15999985,46.16999817,45.61000061,35.97585678,3401300,0,-0.00419217,36.63902885,34.95156945,47.19825998,21.81049383,17.86645393,35.91317355,36.06282139
999,2010/8/19,MSI,999,63.70999908,63.72000122,62.86999893,52.39104462,1186700,0,0.330418607,52.61414762,50.3981956,63.75060776,141.1307654,25.95969087,51.13837891,50.79426564
1000,2010/8/19,NOC,1000,68.27999878,68.52999878,67.76999664,56.56926727,1321600,0,0.611315931,57.99698804,52.95553614,62.22070083,111.9802666,28.09085479,55.1018425,54.89860651
1001,2010/8/19,ORCL,1001,32.04999924,32.20000076,31.15999985,26.55936813,39694400,0,-0.436478781,32.17471563,27.1865383,29.49285226,-284.3663472,58.78070572,29.6598046,29.7068322
1002,2010/8/19,PEP,1002,78.61000061,78.63999939,77.59999847,57.60586548,6873800,0,0.484042191,57.95155168,55.59582991,67.76071822,114.728788,50.12292308,55.95275129,55.5368629
1003,2010/8/19,PFE,1003,26.99241066,27.04933548,26.54648972,18.26740265,32376350,0,0.113704974,18.60283592,17.64978,55.95538768,84.13797787,10.18886898,17.97418791,17.92412986
1004,2010/8/19,QCOM,1004,66.19000244,66.19000244,65.27999878,48.57855225,9045800,0,-0.06607697,50.10073205,47.55112418,48.08876839,-17.98116542,6.548853476,48.641657,48.72358407
1005,2010/8/19,SBUX,1005,28.76499939,28.91500092,28.07500076,23.49853516,10581400,0,0.15541984,24.80825708,22.31855014,51.05262047,36.08570481,9.643208877,23.26143303,23.26487652
1006,2010/8/19,SLB,1006,74.72000122,74.94999695,73.36000061,56.0280571,5960100,0,-0.70633469,60.84176487,55.42063595,38.62933992,-163.6908887,21.81850203,58.60429001,58.80973275
1007,2010/8/19,SRE,1007,40.00999832,40.10499954,39.26499939,20.74355698,1947400,0,0.147158307,21.02028587,20.27777416,59.50393472,75.0311077,10.99460082,20.39660905,20.3035806
1008,2010/8/19,T,1008,27.5453167,27.635952,27.4169178,12.3305006,31388862,0,0.043053953,12.52910499,12.07462722,56.71233618,62.29568123,15.15551888,12.20343256,12.16550104
1009,2010/8/19,TT,1009,34.61335373,34.7620697,33.90076447,28.33330345,2832914,0,0.359328508,29.4765017,26.2027267,58.14538175,89.72677027,28.23284517,27.57032407,27.46610011
1010,2010/8/19,UPS,1010,84.98000336,85.02999878,84.11000061,61.67222977,4080300,0,0.304725183,62.90179956,59.76184485,60.9879773,60.14121737,0.057514795,60.94289894,60.54848205
1011,2010/8/19,WFC,1011,37.34999847,37.40000153,36.93999863,27.2753067,20304500,0,0.335325778,28.20374508,25.38075886,61.41237245,81.51516156,34.36215863,26.47632491,26.32422633
1012,2010/8/19,XOM,1012,89.5,89.90000153,88.66000366,57.24078369,12900800,0,-0.01293962,57.85809007,56.7302217,49.50210188,54.72767956,10.58748235,57.18784307,57.18207137
1013,2010/8/19,XRX,1013,22.79314995,22.89855194,22.42424202,14.97405434,2553162,0,0.198503646,15.75594588,14.08482531,57.43602012,63.87546009,32.77793666,14.61920366,14.52487047
1014,2010/8/19,ZTS,1014,33.47999954,33.47999954,32.25,30.0328331,1324600,0,-0.044424443,32.53679811,29.62265109,49.16910248,-79.86957218,4.6387769,30.94603112,30.64965052
1015,2010/8/20,AFL,1015,25.91500092,26.24500084,25.80999947,20.35799789,7772400,1,0.139754773,20.24770122,19.15544552,55.96197557,174.3122497,14.96394278,19.5035785,19.57491926
1016,2010/8/20,AMZN,1016,12.85249996,13.07400036,12.81400013,13.01550007,48420000,1,-0.120441282,14.04693616,12.50756394,46.71869195,-72.21859739,13.84520614,13.26691675,13.2346352
1017,2010/8/20,AZO,1017,394.480011,394.480011,388.6300049,394.0400085,345000,1,3.568410973,400.3868217,374.2521797,59.77480887,93.85967168,5.817290223,384.2713338,382.6705413
1018,2010/8/20,C,1018,44.68999863,45.09000015,44.36000061,35.5428772,24940500,1,0.295305283,38.70579901,32.9016263,52.81717137,11.98824725,6.268275919,35.28096911,35.03245431
1019,2010/8/20,CMCSA,1019,20.95999908,21,20.65500069,16.6891861,25929800,1,0.108470989,16.79009579,15.9834016,58.90934231,138.199449,27.46152438,16.31947365,16.17710394
1020,2010/8/20,COP,1020,60.5,60.61999893,60.08000183,42.26657104,4516300,1,0.452607887,42.78133594,39.71960362,60.99849615,144.2582793,29.14273379,40.96687635,40.78951841
1021,2010/8/20,F,1021,13.35000038,13.36999989,13.23999977,8.073678017,24236700,1,0.067179269,8.303801651,7.601527005,55.82527494,76.83217854,4.385981135,7.873302444,7.884816569
1022,2010/8/20,GE,1022,139.7345886,139.9147339,138.1733093,113.3084793,5387828,1,0.116818194,116.6745649,112.9123011,51.6380343,-74.67674505,3.494971139,114.2992724,113.3466215
1023,2010/8/20,GM,1023,28.28000069,28.35000038,27.98999977,21.49079704,6876400,1,0.12415336,22.15226286,20.5880829,51.12068485,45.03216904,4.77585966,21.22690061,21.31314164
1024,2010/8/20,GOOGL,1024,20.35785866,20.37037086,20.21496582,20.33083153,47628324,1,0.049265869,21.05898886,19.89146185,56.42338585,8.976916935,14.59157717,20.25652326,20.08480778
1025,2010/8/20,LLY,1025,55.90000153,56.68000031,55.77999878,44.17084122,5107900,1,0.253366044,43.89065544,42.65014199,66.81279959,185.6310891,52.47073964,42.94016838,42.74278486
1026,2010/8/20,LOW,1026,38.38999939,38.43999863,37.91999817,31.63758659,5646600,1,-0.084328222,32.8628063,31.01747344,48.02603205,-36.31019122,16.83834042,31.89199073,31.90695072
1027,2010/8/20,MDT,1027,46.06000137,46.65000153,45.88999939,36.69961929,4236900,1,0.055646756,36.66555563,35.12407793,54.00659644,82.91798899,3.027722077,35.89822655,36.08003214
1028,2010/8/20,MSI,1028,63.58000183,63.75,63.34000015,52.53175735,916200,1,0.366482532,52.57694139,50.69066992,64.4197497,152.3621784,26.38563771,51.21604843,50.84122488
1029,2010/8/20,NOC,1029,68.27999878,69.36000061,68.27999878,57.71879959,1844800,1,0.672539093,58.24684878,53.1032195,67.43496917,146.043966,38.43738847,55.20516942,54.97482795
1030,2010/8/20,ORCL,1030,31.40999985,31.79000092,31.40999985,26.80583954,29420300,1,-0.570506857,32.3636313,26.76135059,31.52597711,-235.5676823,58.78070572,29.56291612,29.62842699
1031,2010/8/20,PEP,1031,77.90000153,78.94000244,77.79000092,58.41264343,5183700,1,0.554281873,58.16640787,55.66496992,71.25512469,132.7122674,52.89014944,56.1272747,55.6145867
1032,2010/8/20,PFE,1032,26.81214333,27.19165039,26.78368187,18.55282784,33567476,1,0.129779833,18.60230863,17.75215381,60.69483434,116.9889426,17.16974843,18.00575803,17.94112169
1033,2010/8/20,QCOM,1033,65.98999786,66.69000244,65.87000275,49.28130341,9802400,1,-0.011326921,50.12764747,47.64183266,52.76843973,51.2633587,0.710854962,48.63394101,48.73865756
1034,2010/8/20,SBUX,1034,28.49500084,28.57999992,28.35499954,23.64775848,6128600,1,0.140676033,24.67369322,22.60938459,52.76421457,37.32993319,9.643208877,23.27400653,23.27522469
1035,2010/8/20,SLB,1035,74.41000366,74.51999664,73.83000183,56.45286942,6183800,1,-0.71630946,60.87069343,55.24682023,40.57316402,-138.0401777,21.81850203,58.52309964,58.74603375
